t,simElapsedSec,round,fpsAvg,fpsMin,fpsMax,frameMsAvg,frameMsMax,frameCount,cpu.simMsAvg,cpu.syncMsAvg,cpu.renderMsAvg,gpuMsAvg,renderer.calls,renderer.triangles,renderer.lines,renderer.points,renderer.geometries,renderer.textures,renderer.programs,scene.totalObjects,scene.visibleMeshes,scene.hiddenMeshes,scene.lights,scene.shadowCastingLights,game.viewedPlayer,game.viewedCreeps,game.viewedTowers,game.allArenasCreeps,game.allArenasTowers,game.humanoidAnimating,game.lightningArcsActive,game.poisonBubblesActive,memory.usedMB,memory.totalMB,memory.limitMB
161.18930000000447,608.75,21,9.208030057383011,8.568980291344475,10.010010010010593,109.24444444444573,116.70000000001164,9,0.9222222235467699,7.422222221891086,27.155555553734303,,2164,79916,0,0,19250,728,14,27854,21565,2140,3,1,5,3,114,19,678,11,0,16,206.9420394897461,262.21310806274414,4192
162.15760000000148,612.65,21,9.856902029138661,8.568980291346612,10.010010010010593,101.66999999999825,116.69999999998254,10,0.5600000008940696,3.669999999552965,28.080000000447036,,2773,96842,0,0,20642,731,14,27876,21511,2205,3,1,1,3,160,10,682,0,0,16,192.9195680618286,262.72956943511963,4192
163.2123999999985,615.8,21,8.513157063018536,6.666666666666667,10.010010010007678,118.73750000000291,150,8,0.5250000013038516,3.2749999994412065,29.549999998882413,,2743,95850,0,0,20630,731,14,27851,21484,2207,3,1,1,3,160,10,682,0,0,17,217.62062644958496,262.69311332702637,4192
164.1485,619.4,21,8.452237924881082,7.4962518740632955,8.576329331045883,118.52222222222028,133.39999999999418,9,0.5444444459345605,3.222222220566538,30.066666666832234,,2743,95850,0,0,20630,731,14,27851,21484,2207,3,1,1,3,160,10,682,0,0,16,215.49676704406738,262.69311332702637,4192
165.208200000003,622.6,21,8.438348078423463,7.501875468867872,8.576329331048024,118.73749999999927,133.29999999998836,8,0.4999999990686774,3.1750000016763806,30.062499999068677,,2737,95734,0,0,20630,731,14,27856,21495,2209,3,1,1,1,160,3,683,0,0,5,209.04059028625488,262.7555332183838,4192
166.1593999999985,626.2,21,8.452237924880844,7.4962518740632955,8.576329331048024,118.52222222222352,133.39999999999418,9,0.46666666699780357,3.3777777776122093,30.655555555389988,,2798,97088,0,0,20696,731,14,27916,21538,2216,3,1,1,0,162,2,685,0,0,2,206.04360389709473,262.91433906555176,4192
167.22680000000446,629.4,21,8.438563759035567,7.4962518740632955,8.576329331048024,118.73749999999927,133.39999999999418,8,0.35000000055879354,3.3125,31.187500000931323,,2758,96064,0,0,20692,731,14,27946,21560,2220,3,1,1,0,162,1,686,0,0,3,200.8595905303955,263.03138542175293,4192
168.1725,632.6,22,8.437431021457297,7.501875468867872,8.576329331045883,118.75,133.29999999998836,8,0.41250000055879354,4.550000000745058,30.0625,,2764,96412,0,0,20696,733,14,28199,21806,2207,3,1,1,2,162,8,687,0,0,5,206.82148551940918,264.22121238708496,4192
169.16880000000447,635.8,22,7.425975898608888,6.662225183210934,8.576329331045883,135.41250000000218,150.10000000000582,8,0.8250000001862645,11.11250000167638,35.837499998509884,,2983,104420,0,0,21508,740,14,29253,22589,2302,3,1,1,2,171,18,713,0,0,29,231.6233196258545,278.14427375793457,4192
170.22710000000149,638.6,22,7.439037103675149,5.99880023995159,8.576329331045883,135.71428571428572,166.70000000001164,7,0.6714285718543189,6.214285714285714,38.87142857270582,,2938,102010,0,0,21558,741,14,29548,22784,2346,3,1,1,2,174,14,724,2,0,33,194.28913021087646,270.6975393295288,4192
171.15930000000446,641.8,22,8.17016755115011,7.49625187406166,8.583690987124463,122.91249999999854,133.40000000002328,8,0.662499999627471,3.4249999998137355,32.5,,2898,100538,0,0,21536,741,14,29479,22716,2347,3,1,1,2,174,12,724,0,0,30,187.09351348876953,270.7131690979004,4192
172.15330000000446,645,22,8.170438617708564,7.501875468866234,8.576329331045883,122.90000000000146,133.30000000001746,8,0.7375000016763806,3.812499998137355,31.83750000037253,,2943,101868,0,0,21582,741,14,29662,22868,2356,3,1,1,2,175,11,728,0,0,33,183.4540319442749,272.4438543319702,4192
173.13670000000297,648.55,22,8.809967015659446,7.4962518740632955,10.010010010010593,114.81111111110982,133.39999999999418,9,0.6888888892200258,3.4111111106144056,29.988888887895477,,1983,74332,0,0,22446,742,14,29628,22901,2289,3,1,2,1,104,11,728,0,0,27,184.82070350646973,272.54193687438965,4192
174.12330000000446,652.7,22,10.36280412343181,9.990009990009408,11.990407673861748,96.97272727272833,100.10000000000582,11,0.5272727270017971,3.309090908955444,25.136363636363637,,1983,74332,0,0,22446,742,14,29614,22891,2289,3,1,2,1,104,9,728,0,0,30,188.40162086486816,272.51007652282715,4192
175.1928999999985,656.35,22,10.60100415254281,9.990009990009408,12.004801920769985,94.98999999999941,100.10000000000582,10,0.34000000134110453,3.1600000001490116,24.98999999910593,,1983,74332,0,0,22446,742,14,29558,22851,2289,3,1,2,1,104,1,728,0,0,4,187.30766487121582,272.51007652282715,4192
176.1483999999985,660.15,22,10.400523960465941,9.990009990009408,12.004801920769985,96.66000000000058,100.10000000000582,10,0.3699999988079071,3.1300000019371508,25.38999999836087,,1980,74274,0,0,22446,742,14,29551,22846,2289,3,1,2,0,104,0,728,0,0,0,186.11084175109863,272.51007652282715,4192
177.10530000000446,663.95,23,9.923528078957926,6.666666666666667,12.004801920769985,103.33999999999942,150,10,0.8299999997019768,8.740000000596046,27.409999998658897,,2107,82540,0,0,22848,750,14,30682,23807,2285,3,1,2,6,105,30,747,1,0,31,199.46304893493652,277.23247718811035,4192
178.1886000000015,667.55,23,9.206328729537809,8.568980291344475,10,109.25555555555427,116.70000000001164,9,0.7777777777777778,7.344444445437855,29.133333332836628,,2085,77362,0,0,22991,756,14,31222,24135,2403,3,1,2,3,110,20,766,0,0,55,213.81768226623535,280.21294593811035,4192
179.14120000000298,671.35,23,9.915546606777081,8.561643835615158,12.004801920769985,101.66000000000058,116.80000000001746,10,0.750000000745058,4.13999999910593,26.800000001490115,,2079,78902,0,0,22990,757,14,31218,24109,2415,3,1,2,3,110,19,768,1,0,59,220.71627235412598,280.55649757385254,4192
180.15030000000448,675.2,23,10.001005001005058,9.990009990009408,10.010010010010593,99.98999999999941,100.10000000000582,10,0.7600000008940697,3.419999999552965,27.140000000596046,,2065,76850,0,0,22990,757,14,31207,24098,2415,3,1,2,3,110,19,768,0,0,68,221.37196159362793,280.55649757385254,4192
181.1623999999985,679.1,23,9.914276250345893,8.568980291344475,12.004801920769985,101.67000000000117,116.70000000001164,10,0.7600000023841857,3.579999998956919,26.43999999985099,,2065,76850,0,0,22990,757,14,31207,24098,2415,3,1,2,3,110,19,768,0,0,67,220.15263557434082,280.53525733947754,4192
182.16180000000446,682.9,23,10.001007001007059,9.990009990009408,10.010010010010593,99.98999999999941,100.10000000000582,10,0.7199999995529651,3.4399999991059302,26.4,,2065,76850,0,0,22990,757,14,31137,24048,2415,3,1,2,3,110,9,768,0,0,45,218.7664737701416,280.53525733947754,4192
183.1615,686.4,23,9.414900328335822,6.6711140760509595,11.990407673861748,109.25555555555427,149.89999999999418,9,0.5333333330021964,3.811111110779974,31.299999999503296,,2917,101182,0,0,24225,757,14,31319,24136,2491,3,1,3,0,175,3,773,1,0,8,225.2779598236084,282.01342582702637,4192
184.1893999999985,689.6,23,8.169737241354564,7.49625187406166,8.576329331045883,122.91250000000218,133.40000000002328,8,0.42500000167638063,3.7124999994412065,31.78749999962747,,2897,100670,0,0,24223,757,14,31348,24149,2501,3,1,3,0,175,0,775,0,0,0,222.84663200378418,282.20946311950684,4192
185.16439999999852,692.8,24,8.169950293490858,7.4962518740632955,8.576329331045883,122.91249999999854,133.39999999999418,8,0.6375000029802322,6.024999997578561,31.72499999962747,,2906,101192,0,0,24229,760,14,31999,24766,2481,3,1,3,3,175,12,780,0,0,14,244.35855293273926,284.7813358306885,4192
186.19960000000148,695.6,24,7.024614142742458,6.662225183210934,7.501875468867872,142.8428571428563,150.10000000000582,7,1.5000000010643686,12.057142857994352,38.01428571343422,,3076,107638,0,0,24835,770,14,32837,25333,2574,3,1,3,4,180,32,803,0,0,13,258.5221767425537,297.3920269012451,4192
187.17030000000446,698.8,24,7.499766620815542,7.49625187406166,7.501875468867872,133.33750000000146,133.40000000002328,8,1.0749999983236194,7.000000000931323,35.16250000055879,,3020,104862,0,0,24900,773,14,33149,25518,2635,3,1,3,3,184,17,819,0,0,26,258.2078495025635,308.2158031463623,4192
188.226,701.6,24,7.653515644249192,7.4962518740632955,8.568980291346612,130.94285714285797,133.39999999999418,7,0.9999999989356313,4.885714286140034,34.528571428997175,,3021,104528,0,0,24920,773,14,33361,25679,2656,3,1,3,3,185,14,825,0,0,42,261.1060962677002,311.63683891296387,4192
189.13280000000447,704.8,24,7.767949780615751,7.4962518740632955,8.568980291344475,129.16249999999854,133.39999999999418,8,0.7750000013038516,5.137499998323619,34.950000000186265,,3101,107698,0,0,25165,773,14,33682,25937,2683,3,1,3,2,188,8,833,0,0,28,269.58661460876465,315.24730491638184,4192
190.17730000000446,708,24,7.634994616077326,7.4962518740632955,8.583690987124463,131.23749999999927,133.39999999999418,8,0.5499999998137355,5.075000001117587,35.05000000167638,,3096,106102,0,0,25242,773,14,33956,26139,2715,3,1,3,0,192,4,841,0,0,11,277.8788776397705,318.0350933074951,4192
191.2326000000015,710.8,24,7.500271137308316,7.49063670411985,7.507507507508492,133.32857142857392,133.5,7,0.528571428997176,5.400000000638621,35.885714285075665,,3142,107164,0,0,25345,773,14,34500,26566,2756,3,1,3,0,195,0,855,0,0,2,284.95197105407715,322.0837001800537,4192
192.163,714,24,7.634073353587998,7.49625187406166,8.576329331045883,131.25,133.40000000002328,8,0.37499999813735485,3.8625000016763806,34.66250000055879,,3102,105692,0,0,25323,773,14,34438,26490,2764,3,1,3,0,195,0,856,0,0,0,281.5560665130615,324.9150104522705,4192
193.20070000000297,717.2,24,7.768164405748412,7.4962518740632955,8.576329331045883,129.16249999999854,133.39999999999418,8,0.4500000001862645,3.637499999254942,34.25,,3102,105692,0,0,25323,773,14,34438,26490,2764,3,1,3,0,195,0,856,0,0,0,274.39016914367676,327.4150104522705,4192
194.236,720,24,7.6537633426395315,7.4962518740632955,8.576329331045883,130.94285714285797,133.39999999999418,7,0.5857142837984222,3.64285714498588,35.871428571641445,,3059,104182,0,0,26143,773,14,34438,26489,2765,3,1,4,0,196,0,856,0,0,0,266.8111629486084,327.3937702178955,4192
195.15730000000448,723.2,25,7.408155136096662,5.452562704471275,8.576329331045883,137.5,183.39999999999418,8,0.6750000007450581,9.712500000372529,35.95000000111759,,3343,112070,0,0,26536,777,14,35075,27061,2730,3,1,4,3,199,17,867,0,0,21,294.68306159973145,337.38364601135254,4192
196.28170000000299,726,25,7.0238099254948665,6.666666666666667,7.501875468867872,142.85714285714286,150,7,1.1999999997871262,11.957142855439868,37.87142857270582,,3372,117994,0,0,26879,789,14,36139,27810,2860,3,1,4,7,206,35,892,8,0,14,298.26273918151855,354.47204399108887,4192
197.29170000000298,728.8,25,7.024445269692623,6.666666666666667,7.501875468867872,142.8428571428563,150,7,1.0000000010643686,7.742857142218521,37.014285715562956,,3206,108804,0,0,26957,793,14,36713,28245,2926,3,1,4,3,207,17,910,1,0,21,324.1538791656494,361.62124824523926,4192
198.2655,731.6,25,7.2624430646613,6.662225183212226,7.507507507506851,138.0857142857151,150.09999999997672,7,0.7428571432828903,6.528571430061545,37.057142855865614,,3268,110258,0,0,27156,793,14,37303,28678,2991,3,1,4,0,212,9,928,1,0,20,314.3940906524658,370.49449348449707,4192
199.2313999999985,734.4,25,7.414964227097252,6.666666666666667,8.576329331045883,135.71428571428572,150,7,0.557142857994352,4.6857142842241695,37.17142857078995,,3240,108980,0,0,27165,793,14,37484,28804,3014,3,1,4,0,213,4,935,0,0,12,313.25719261169434,373.5694332122803,4192
200.17720000000298,737.2,25,7.380953184323069,6.666666666666667,7.501875468867872,135.71428571428572,150,7,0.48571428656578064,5.07142857249294,36.385714286140036,,3242,109142,0,0,27204,793,14,37889,29126,3045,3,1,4,0,214,0,945,0,0,0,315.0766124725342,376.72524070739746,4192
201.14270000000298,740.4,25,7.292223295789054,6.666666666666667,7.501875468867872,137.48749999999927,150,8,0.45000000298023224,4.262499996460974,37.50000000093132,,3244,108856,0,0,27225,793,14,37882,29095,3057,3,1,4,0,215,0,947,0,0,0,339.9242420196533,377.0170726776123,4192
202.2425,743.2,25,7.2616376411514665,6.666666666666667,7.501875468867872,138.10000000000167,150,7,0.528571428997176,4.100000001490116,37.31428571258272,,3244,108856,0,0,27225,793,14,37923,29128,3059,3,1,4,0,215,0,948,0,0,0,330.3524761199951,378.7901248931885,4192
203.2,746,25,7.262441011837834,6.666666666666667,7.501875468867872,138.0857142857151,150,7,0.4428571430700166,3.9142857172659467,37.37142857057707,,3244,108856,0,0,27225,793,14,37921,29125,3060,3,1,4,0,215,0,948,0,0,0,318.62093925476074,379.3056888580322,4192
204.15820000000298,749.2,25,7.500471681125329,7.4962518740632955,7.507507507506851,133.3249999999971,133.39999999999418,8,0.4124999986961484,3.8500000024214387,37.19999999925494,,2607,91656,0,0,28038,793,14,37921,29183,3002,3,1,5,0,157,0,948,0,0,0,342.55115699768066,379.3056888580322,4192
205.22130000000448,752.4,26,8.437429448460849,7.501875468866234,8.576329331048024,118.75,133.30000000001746,8,0.6000000005587935,7.3374999994412065,34.125000001862645,,3250,114806,0,0,28856,795,14,39026,30247,2977,3,1,5,2,160,12,955,0,0,10,347.19746589660645,384.9154987335205,4192
206.2363999999985,755.2,26,6.851218923629207,5.4585152838424476,7.507507507506851,147.60000000000167,183.20000000001164,7,1.5571428558656148,17.028571428997175,37.48571428550141,,2788,98122,0,0,28812,807,14,39956,30809,3097,3,1,5,9,163,40,987,0,0,10,364.07627296447754,410.4208736419678,4192
207.22320000000298,758,26,7.533565603441294,6.662225183210934,8.568980291346612,133.3428571428563,150.10000000000582,7,1.1142857138599669,9.342857143708638,35.028571428997175,,2824,99372,0,0,29142,813,14,40624,31273,3191,3,1,5,4,169,20,1012,0,0,16,374.2882137298584,421.65418434143066,4192
208.1355,761.2,26,8.03564461619797,7.49625187406166,8.576329331045883,125,133.40000000002328,8,0.7875000005587935,5.850000002421439,34.01249999832362,,2798,97532,0,0,29160,813,14,40872,31428,3236,3,1,5,2,171,8,1024,0,0,27,387.41841316223145,426.77887535095215,4192
209.1356000000015,764.4,26,8.0361318849365,7.501875468866234,8.568980291346612,124.98749999999927,133.30000000001746,8,0.625,5.3125,34.99999999906868,,2819,98014,0,0,29262,813,14,41250,31711,3277,3,1,5,0,174,2,1035,0,0,6,368.1876277923584,432.5178623199463,4192
210.142200000003,767.6,26,7.902255457908559,7.4962518740632955,8.576329331045883,127.07500000000073,133.39999999999418,8,0.5000000009313226,4.824999999254942,34.59999999962747,,2808,97486,0,0,29251,813,14,41400,31817,3295,3,1,5,0,174,0,1040,0,0,0,396.10773277282715,432.95148277282715,4192
211.14889999999852,770.8,26,8.03521482797015,7.501875468866234,8.568980291346612,125,133.30000000001746,8,0.4874999998137355,4.0874999994412065,34.325000000186265,,2808,97486,0,0,29251,813,14,41378,31795,3295,3,1,5,0,174,0,1040,0,0,0,391.0030460357666,434.70148277282715,4192
212.1426000000015,774.4,26,8.214913202005278,7.501875468867872,8.576329331045883,122.21111111111047,133.29999999998836,9,0.40000000016556847,4.122222221559948,32.81111111243566,,2808,97486,0,0,29251,813,14,41378,31795,3295,3,1,5,0,174,0,1040,0,0,0,385.7456111907959,436.38422203063965,4192
213.24330000000447,777.6,26,8.168817555912259,7.501875468867872,8.576329331045883,122.92500000000291,133.29999999998836,8,0.47500000055879354,4.0499999998137355,34.06250000093132,,2808,97486,0,0,29251,813,14,41378,31795,3295,3,1,5,0,174,0,1040,0,0,0,376.8152484893799,436.38422203063965,4192
214.23780000000448,780.8,26,8.036347565548354,7.4962518740632955,8.576329331045883,124.98749999999927,133.39999999999418,8,0.48749999795109034,4.187500002793968,34.42499999888241,,2808,97486,0,0,29251,813,14,41417,31825,3298,3,1,5,0,174,0,1041,0,0,0,400.69270515441895,436.48103523254395,4192
215.229700000003,783.2,27,7.279350387854319,5,8.583690987124463,144.4333333333343,200,6,1.483333334326744,13.533333332588276,42.29999999950329,,3958,129986,0,0,30867,817,14,42216,32475,3325,3,1,1,4,243,19,1055,0,0,12,406.98822593688965,448.80985832214355,4192
216.1861000000015,785.6,27,5.596350307473756,4,6.662225183210934,183.31666666666084,250,6,2.2000000017384687,15.199999996771416,44.666666669150196,,3919,131518,0,0,31345,827,14,43378,33312,3466,3,1,1,6,248,38,1080,4,0,17,419.45872688293457,469.22904777526855,4192
217.3258999999985,788,27,6.221882375091618,5.99880023995159,6.666666666666667,161.1166666666686,166.70000000001164,6,1.9833333330849807,10.66666666790843,43.049999998261534,,3828,131508,0,0,31414,835,14,43962,33759,3524,3,1,1,2,250,22,1098,8,0,9,423.65846824645996,479.0391330718994,4192
218.29630000000446,790.4,27,6.2435309966918595,5.455537370431334,6.6711140760509595,161.08333333333334,183.29999999998836,6,0.8000000007450581,7.816666666418314,42.73333333308498,,3795,126256,0,0,31518,836,14,44105,33828,3571,3,1,1,0,252,2,1109,0,0,8,436.63322257995605,484.5763111114502,4192
219.23730000000447,792.8,27,6.555356583202205,5.998800239952638,6.6711140760496646,152.78333333333526,166.69999999998254,6,0.4999999987582366,5.183333333581686,42.11666666716337,,3777,125458,0,0,31537,836,14,44167,33850,3591,3,1,1,0,253,0,1113,0,0,0,432.0043659210205,488.206392288208,4192
220.16030000000447,795.6,27,6.571258023697314,5.998800239952638,6.6711140760509595,152.3857142857118,166.69999999998254,7,0.4714285731315613,4.442857142005648,42.142857142857146,,3757,124946,0,0,31535,836,14,44192,33864,3596,3,1,1,0,253,0,1114,0,0,0,453.0544910430908,488.32923698425293,4192
221.2235,798.4,27,6.572407756528114,6.002400960383944,6.6711140760509595,152.35714285714286,166.60000000000582,7,0.7571428577814784,4.299999998084137,42.41428571407284,,3757,124946,0,0,31535,836,14,44192,33864,3596,3,1,1,0,253,0,1114,0,0,0,442.8624324798584,491.32923698425293,4192
222.292,800.8,27,6.5553555955474865,5.99880023995159,6.666666666666667,152.78333333333526,166.70000000001164,6,0.5333333325882753,4.266666665673256,41.34999999900659,,3757,124946,0,0,31535,836,14,44192,33864,3596,3,1,1,0,253,0,1114,0,0,0,428.52894020080566,491.56153678894043,4192
223.2123999999985,803.6,27,6.476483878364311,5.998800239952638,6.6711140760509595,154.7571428571412,166.69999999998254,7,0.47142856993845533,4.485714286565781,42.185714286352905,,3757,124946,0,0,31535,836,14,44192,33864,3596,3,1,1,0,253,0,1114,0,0,0,447.2894878387451,491.56153678894043,4192
224.28720000000297,806,27,6.555955715619546,6.002400960383944,6.666666666666667,152.76666666666765,166.60000000000582,6,0.5666666676600774,4.483333333084981,41.51666666691502,,3757,124946,0,0,31535,836,14,44192,33864,3596,3,1,1,0,253,0,1114,0,0,0,431.6192111968994,491.56153678894043,4192
225.20170000000297,808.8,27,6.571137068132601,6.002400960383944,6.666666666666667,152.38571428571595,166.60000000000582,7,0.5,4.328571428145681,41.65714285735573,,3757,124946,0,0,31535,836,14,44192,33864,3596,3,1,1,0,253,0,1114,0,0,0,450.40407371520996,491.56153678894043,4192
226.27520000000297,811.2,27,6.555956703274481,6.002400960384993,6.6711140760496646,152.7666666666628,166.59999999997672,6,0.5499999982615312,4.316666665176551,42.06666666890184,,2692,95296,0,0,32655,836,14,44192,33953,3507,3,1,2,0,164,0,1114,0,0,0,437.80962562561035,491.56153678894043,4192
227.14930000000447,814,28,7.062122290710738,5.455537370430468,8.576329331045883,145.22857142857225,183.30000000001746,7,1.2285714319774084,16.414285711944103,41.657142859484466,,2983,108550,0,0,33628,844,14,46105,35596,3561,3,1,2,8,172,36,1138,0,0,21,461.10983085632324,515.5225200653076,4192
228.20780000000448,816.8,28,7.143125468666234,6.666666666666667,7.501875468867872,140.47142857143106,150,7,1.4285714285714286,10.842857142644268,39.98571428550141,,2945,103394,0,0,33843,855,14,46358,35639,3647,3,1,2,7,178,32,1160,0,0,20,481.06953620910645,528.0279178619385,4192
229.174,820,28,7.396772474721246,6.666666666666667,7.507507507508492,135.39999999999782,150,8,1.7875000005587935,8.087500001303852,37.92499999795109,,2928,102458,0,0,33990,856,14,47064,36181,3711,3,1,2,0,180,16,1182,0,0,33,485.3556385040283,537.1888637542725,4192
230.258700000003,822.8,28,7.380953184323067,6.666666666666667,7.501875468867872,135.71428571428572,150,7,0.914285713008472,7.785714286778655,38.100000000425744,,2947,102672,0,0,34084,856,14,47696,36647,3781,3,1,2,0,183,4,1202,0,0,12,504.6751003265381,543.1165790557861,4192
231.20289999999852,825.6,28,7.414471836999842,6.666666666666667,8.561643835617291,135.71428571428572,150,7,0.6142857159887042,6.485714285501412,40.58571428592716,,2914,101536,0,0,34069,856,14,48186,37016,3826,3,1,2,0,183,0,1216,0,0,0,487.43073081970215,551.208703994751,4192
232.1236000000015,828.8,28,7.901336827945821,7.4962518740632955,8.568980291344475,127.08750000000146,133.39999999999418,8,0.5125000001862645,4.750000000931323,37.30000000167638,,2914,101536,0,0,34069,856,14,48080,36904,3832,3,1,2,0,183,0,1216,0,0,0,511.68443870544434,551.1961612701416,4192
233.1665,832,28,7.634777358418075,7.49625187406166,8.576329331045883,131.23749999999927,133.40000000002328,8,0.5499999998137355,4.775000000372529,37.875,,2914,101536,0,0,34069,856,14,48160,36967,3837,3,1,2,0,183,0,1218,0,0,0,508.0362491607666,553.0892505645752,4192
234.21410000000148,835.2,28,7.634073353588061,7.49625187406166,8.576329331048024,131.25,133.40000000002328,8,0.4250000026077032,4.662499997764826,38.16249999962747,,2914,101536,0,0,34069,856,14,48158,36964,3838,3,1,2,0,183,0,1218,0,0,0,499.9976329803467,553.104814529419,4192
235.2566000000015,838,28,7.653515644249121,7.4962518740632955,8.568980291344475,130.94285714285797,133.39999999999418,7,0.6285714272941861,4.571428571428571,37.40000000063862,,2914,101536,0,0,34069,856,14,48158,36964,3838,3,1,2,0,183,0,1218,0,0,0,488.7317714691162,553.083574295044,4192
236.17370000000298,841.2,28,7.769086199777741,7.49063670411985,8.576329331048024,129.14999999999782,133.5,8,0.4500000011175871,4.6000000005587935,37.76249999832362,,2914,101536,0,0,34069,856,14,48158,36964,3838,3,1,2,0,183,0,1218,0,0,0,511.9440631866455,553.083574295044,4192
237.21760000000148,843.6,29,6.23732568339913,4.616805170821667,8.576329331045883,169.4333333333343,216.60000000000582,6,1.4166666654249032,18.266666665673256,48.983333334326744,,4297,141338,0,0,36007,862,14,49463,38047,3942,3,1,3,4,271,20,1231,3,0,13,525.175329208374,575.5977458953857,4192
238.31760000000148,845.6,29,5.582080649009133,4.997501249375167,6.002400960383944,180,200.10000000000582,5,1.5600000008940698,10.719999998807907,48.980000001192096,,4043,133764,0,0,36231,863,14,49646,38056,4016,3,1,3,3,275,19,1248,4,0,26,526.8594913482666,589.7873210906982,4192
239.184,848,29,5.727483093649684,5.449591280653951,6.006006006006006,175,183.5,6,1.433333333581686,10.816666666418314,48.63333333532015,,4191,137160,0,0,36572,867,14,50534,38717,4081,3,1,3,5,281,25,1273,0,0,24,561.8665256500244,596.9805660247803,4192
240.2345,850,29,5.505221289211999,4.616805170821667,6.002400960383944,183.32000000000116,216.60000000000582,5,11.46000000089407,10.220000000298024,54.520000000298026,,4150,136166,0,0,36736,869,14,50958,39029,4135,3,1,3,3,284,12,1287,0,0,19,369.0546760559082,602.6814308166504,4192
241.2335,852.4,29,5.394139774278276,4,6.002400960383944,188.8833333333314,250,6,1,8.866666665921608,48.20000000049671,,4244,139646,0,0,37102,870,14,51556,39496,4190,3,1,3,0,289,5,1302,0,0,18,312.9429817199707,530.2785720825195,4192
242.2865,854.8,29,5.818313278092279,5.4525627044704095,6.002400960384993,172.21666666666957,183.40000000002328,6,0.7000000017384688,6.816666665176551,48.083333333333336,,4182,136802,0,0,37114,870,14,51770,39635,4221,3,1,3,0,291,3,1310,0,0,9,315.323712348938,532.2958498001099,4192
243.32030000000447,857.2,29,5.910056788581233,5.455537370431334,6.002400960383944,169.41666666666666,183.29999999998836,6,0.8000000019868215,5.583333333333333,46.833333333333336,,4185,136860,0,0,37116,871,14,51864,39718,4220,3,1,3,1,291,6,1311,0,0,19,307.41236209869385,532.6364336013794,4192
244.3326000000015,859.2,29,5.782215885720553,5.452562704471275,6.002400960383944,173.31999999999533,183.39999999999418,5,0.8800000011920929,5.86000000089407,46.559999999403956,,4213,137460,0,0,37148,871,14,51966,39778,4238,3,1,3,0,292,3,1316,0,0,11,327.1514482498169,533.1210489273071,4192
245.18820000000298,861.6,29,5.9088565484371145,5.455537370431334,6.002400960384993,169.45000000000195,183.29999999998836,6,0.6499999997516474,6.299999999503295,47.46666666865349,,4218,137896,0,0,37221,871,14,52311,40056,4263,3,1,3,0,293,0,1324,0,0,0,324.69463062286377,534.0107049942017,4192
246.20930000000448,864,29,5.908856548437115,5.455537370431334,6.002400960383944,169.45000000000195,183.29999999998836,6,0.5666666651765505,5.516666668156783,47.383333334078394,,4229,138042,0,0,37251,871,14,52384,40098,4276,3,1,3,0,294,0,1327,0,0,0,316.00046730041504,534.2448749542236,4192
247.23130000000447,866.4,29,5.909456668509349,5.455537370431334,6.002400960383944,169.43333333332944,183.29999999998836,6,0.7333333330849806,5.050000001986821,47.29999999950329,,4219,137562,0,0,37241,871,14,52374,40088,4276,3,1,3,0,294,0,1327,0,0,0,331.69258975982666,534.2448930740356,4192
248.24180000000447,868.8,29,5.8543010329696115,5,6.666666666666667,172.20000000000195,200,6,0.5333333338300387,4.850000001490116,49.716666666169964,,4090,131118,0,0,38582,871,14,52374,40081,4283,3,1,4,0,301,0,1327,0,0,0,321.01747035980225,534.2449407577515,4192
249.27270000000297,871.2,29,6.111312270783668,5.995203836930874,6.666666666666667,163.8833333333314,166.79999999998836,6,0.5666666651765505,5.133333334078391,45.316666666418314,,4090,131118,0,0,38582,871,14,52374,40081,4283,3,1,4,0,301,0,1327,0,0,0,337.09564113616943,534.2449407577515,4192
250.2606000000015,873.2,30,5.638368979153341,4.616805170822287,6.6711140760509595,180,216.59999999997672,5,1.999999998509884,19.779999999701978,49.82000000029802,,4579,144720,0,0,39296,876,14,53567,41154,4253,3,1,4,5,305,24,1344,0,0,15,342.02539348602295,542.250636100769,4192
251.2038999999985,875.6,30,5.329978151763064,4.616805170822287,6.002400960383944,188.88333333333625,216.59999999997672,6,2.2833333338300386,14.033333330104748,51.083333333333336,,4317,138280,0,0,39618,886,14,54108,41435,4381,3,1,4,6,310,33,1363,0,0,32,371.46636486053467,547.0824995040894,4192
252.3201000000015,877.6,30,5.49156810811485,4.997501249375894,6.002400960383944,183.32000000000116,200.09999999997672,5,1.7399999991059303,10.340000000596046,51.459999999403955,,4261,136852,0,0,39866,887,14,54594,41781,4443,3,1,4,2,313,21,1380,0,0,33,365.7610845565796,549.3700475692749,4192
253.229700000003,880,30,5.636129757186761,5.4525627044704095,5.998800239952638,177.78333333333043,183.40000000002328,6,1.9000000009934108,7.916666665424903,49.033333333830036,,4263,137570,0,0,40043,889,14,55038,42130,4484,3,1,4,2,315,18,1390,0,0,26,378.0560636520386,551.2158002853394,4192
254.29130000000447,882,30,5.5641899443352125,5.455537370430468,5.99880023995159,179.97999999999882,183.30000000001746,5,1.199999998509884,9.440000002086162,49.7,,4302,138128,0,0,40175,892,14,55412,42411,4521,3,1,4,1,317,10,1402,0,0,21,388.30530071258545,553.2433156967163,4192
